6.031000	6.031000	B
7.031000	7.031000	B
8.031000	8.031000	B
14.031000	14.031000	B
15.031000	15.031000	B
16.031000	16.031000	B
16.698000	16.698000	B
17.365000	17.365000	B
22.032000	22.032000	B
30.598000	30.598000	B
31.598000	31.598000	B
32.097000	32.097000	B
32.365000	32.365000	B
32.632000	32.632000	B
32.897000	32.897000	B
38.165000	38.165000	B
39.498000	39.498000	B
40.832000	40.832000	B
